mean_diff,std_diff,max_diff,min_diff,peak_to_peak,rms_diff,skewness,kurtosis,mean_cm,std_cm,cm_deviation,std_voutp,std_voutn,mean_voutp,mean_voutn,output_asymmetry,mean_asymmetry,fundamental,harmonic2,harmonic3,thd,spectral_energy,high_freq_ratio,fault_id,fault_name
-0.03451578158244682,0.8124017890436381,0.8554601000000001,-0.930572,1.7860321,0.8131346788936942,-0.01191815309663502,-1.9454932039464292,0.9565480705119681,0.3639155588839378,0.056548070511968085,0.7698240676076753,0.04774980993183866,0.9392380628656914,0.9737538444481384,0.7220742576758367,0.03451578158244695,1629.9863346277978,0.32771073322958083,0.16385536661479042,0.01,2996625.4053029316,0.02,0,healthy
-0.03484336070478725,0.8135036810044465,0.8558528000000001,-0.9309580000000001,1.7868108,0.8142495310363943,-0.010903196207905697,-1.9476607571258857,0.9562863712101064,0.3643577163633262,0.05628637121010638,0.7708177637267556,0.047861520742855664,0.9388126511303193,0.9736560118351064,0.7229562429838999,0.03484336070478711,1631.1138391729778,0.3303145670956757,0.16515728354783785,0.01,3004936.112502302,0.02,0,healthy
-0.034975701695478735,0.8137230723444349,0.8558494999999999,-0.9310998000000001,1.7869493,0.8144743938115905,-0.01070438490620089,-1.9481015102546817,0.9562572717420214,0.36444936446908754,0.05625727174202133,0.7710184154526286,0.04787942549228263,0.9387173765625,0.9736930782579787,0.723138989960346,0.0349757016954787,1631.3279093664357,0.33096309432225113,0.16548154716112556,0.01,3006634.792904796,0.02,0,healthy
-0.034529966422872295,0.8126747263737715,0.8556474,-0.9305976,1.786245,0.8134079723409705,-0.011652771399864112,-1.9460203467525305,0.9564478779920211,0.3640193279174277,0.05644787799202111,0.7700647850369875,0.04778442719201567,0.9391308146609043,0.9736607810837766,0.7222803578449718,0.034529966422872316,1630.2756786870307,0.32828718070718066,0.16414359035359033,0.01,2998640.874481608,0.02,0,healthy
-0.03461031412898935,0.8126847839626766,0.8555539999999999,-0.9306825,1.7862364999999998,0.8134214356215169,-0.011657620512120421,-1.9460442600424903,0.9564804924202127,0.36402699372233766,0.05648049242021269,0.7700776303294065,0.04777940604648622,0.9391232311170212,0.9737335452460107,0.7222982242829202,0.03461031412898952,1630.2811821102696,0.32833949827990994,0.16416974913995497,0.01,2998765.0941108707,0.02,0,healthy
-0.03446303736702124,0.8124649482117589,0.8555772,-0.9305159000000001,1.7860931,0.8131955441450087,-0.01184211970054208,-1.9456122536846783,0.9564973826462766,0.36393669325694,0.05649738264627657,0.7698770390500486,0.04776231174674528,0.9392137535904256,0.9736767909574469,0.7221147273033033,0.034463037367021276,1630.0576833490595,0.32781283426276714,0.16390641713138357,0.01,2997056.766154933,0.02,0,healthy
-0.03488489903590423,0.8135502597169219,0.8558306,-0.9310017999999999,1.7868323999999998,0.8142978455492905,-0.010867349747829729,-1.9477573588279613,0.956296406881649,0.36438083506065205,0.05629640688164894,0.7708641401816616,0.04786137829786459,0.9388019182513299,0.973686817287234,0.723002761883797,0.03488489903590419,1631.1559188140543,0.33047763391167384,0.16523881695583692,0.01,3005305.1779104904,0.02,0,healthy
-0.03478340325797871,0.8132587640099389,0.8557531,-0.9308808999999999,1.7866339999999998,0.8140022741867375,-0.011128530374912805,-1.947177477752194,0.9563540882978723,0.36426243956016574,0.05635408829787225,0.7705996959593316,0.04783367322658804,0.9389103374667552,0.973693740724734,0.7227660227327436,0.034783403257978796,1630.864159693797,0.3297431692798063,0.16487158463990315,0.01,3003095.8673558896,0.02,0,healthy
-0.0351078003324468,0.8140351828465536,0.8559120000000001,-0.9312423,1.7871543,0.8147918976991639,-0.01041189792362725,-1.9487311599744723,0.9562021007313829,0.3645792595164446,0.056202100731382876,0.7713048419719954,0.047905832559536454,0.9385961891622341,0.9737039894946808,0.7233990094124589,0.03510780033244676,1631.635132189236,0.33177297881643203,0.16588648940821601,0.01,3009016.950607873,0.02,0,healthy
-0.034503885638297836,0.812604263174371,0.8556279,-0.9305661999999999,1.7861941,0.8133364658327469,-0.011716381152248035,-1.9458825234867407,0.9564621089428191,0.3639909911323723,0.05646210894281911,0.7700012090388282,0.04777752517349118,0.9391580636303191,0.9736619492686169,0.722223683865337,0.03450388563829787,1630.2025962421071,0.3281361454903771,0.16406807274518856,0.01,2998106.481008947,0.02,0,healthy
-0.034494691489361726,0.8123446760232865,0.8554472,-0.9305427000000001,1.7859899000000001,0.8130767223357982,-0.011964231994583291,-1.94538535194033,0.9565664579122342,0.36389592456660086,0.056566457912234136,0.769775783575271,0.047741518078855696,0.9392669958444149,0.9737616873337767,0.7220342654964153,0.034494691489361795,1629.926658421256,0.3275568818371494,0.1637784409185747,0.01,2996192.4325765753,0.02,0,healthy
